trial,condition,tid,ttype,final_profit,n_trades,final_inventory
85,multi_regime,G03,GVWY,-8240.8,5896,-562
85,multi_regime,G04,GVWY,-7324.3,5903,-537
85,multi_regime,Z05,ZIC,2695.4,600,296
85,multi_regime,Z06,ZIC,2935.7,605,273
85,multi_regime,Z07,ZIC,2715.7,633,303
85,multi_regime,Z08,ZIC,2910.5,635,265
85,multi_regime,Z09,ZIC,3341.0,600,240
85,multi_regime,S10,SHVR,-4291.0,5006,-50
85,multi_regime,S11,SHVR,-7983.3,5015,-277
85,multi_regime,S12,SHVR,-6754.5,5039,-235
85,multi_regime,S13,SHVR,-2148.2,5002,-128
85,multi_regime,S14,SHVR,-5549.3,5039,-127
85,multi_regime,S15,SNPR,-779.2,1106,12
85,multi_regime,S16,SNPR,-1199.1,1119,-29
85,multi_regime,S17,SNPR,-626.3,1117,-27
85,multi_regime,S18,SNPR,-2019.7,1107,-63
85,multi_regime,S19,SNPR,-808.2,1104,-48
85,multi_regime,Z20,ZIP,8479.8,4006,-98
85,multi_regime,Z21,ZIP,7025.0,3572,50
85,multi_regime,Z22,ZIP,7193.1,3681,-1
85,multi_regime,Z23,ZIP,5752.0,3992,-280
85,multi_regime,Z24,ZIP,9147.9,3677,-49
85,multi_regime,P25,PRSH,6110.8,1502,632
85,multi_regime,P26,PRSH,4018.4,1162,446
85,multi_regime,P27,PRSH,4011.4,964,426
85,multi_regime,P28,PRSH,4098.8,814,392
85,multi_regime,P29,PRSH,3143.8,724,282
86,multi_regime,G00,GVWY,-18694.5,5984,-490
86,multi_regime,G01,GVWY,-17477.3,5870,-322
86,multi_regime,G02,GVWY,-22566.35,5913,-509
86,multi_regime,G03,GVWY,-15972.0,5938,-300
86,multi_regime,G04,GVWY,-20346.55,5881,-557
86,multi_regime,Z05,ZIC,9766.45,645,283
86,multi_regime,Z06,ZIC,9695.45,645,303
86,multi_regime,Z07,ZIC,7959.7,642,238
86,multi_regime,Z08,ZIC,11011.55,685,277
86,multi_regime,Z09,ZIC,10809.45,687,303
86,multi_regime,S10,SHVR,-8789.4,5006,-216
86,multi_regime,S11,SHVR,-10470.85,5029,-219
86,multi_regime,S12,SHVR,-12445.6,5038,-224
86,multi_regime,S13,SHVR,-8128.2,4990,-188
86,multi_regime,S14,SHVR,-1206.5,5016,-30
86,multi_regime,S15,SNPR,-4714.55,1107,-137
86,multi_regime,S16,SNPR,-2696.35,1123,-69
86,multi_regime,S17,SNPR,-2837.35,1105,-89
86,multi_regime,S18,SNPR,-355.4,1104,4
86,multi_regime,S19,SNPR,-3738.5,1122,-90
86,multi_regime,Z20,ZIP,2811.65,3697,-149
86,multi_regime,Z21,ZIP,3179.2,3778,-52
86,multi_regime,Z22,ZIP,3800.95,3859,-27
86,multi_regime,Z23,ZIP,4726.85,3729,-41
86,multi_regime,Z24,ZIP,77.6,4096,-236
86,multi_regime,P25,PRSH,10577.15,681,281
86,multi_regime,P26,PRSH,18749.25,1429,515
86,multi_regime,P27,PRSH,13724.65,955,431
86,multi_regime,P28,PRSH,28577.45,1211,823
86,multi_regime,P29,PRSH,13289.05,3781,347
87,multi_regime,G00,GVWY,-9318.95,5843,-393
87,multi_regime,G01,GVWY,-12826.2,5938,-488
87,multi_regime,G02,GVWY,-12915.65,5891,-431
87,multi_regime,G03,GVWY,-10656.35,5919,-409
87,multi_regime,G04,GVWY,-9003.3,5882,-502
87,multi_regime,Z05,ZIC,5341.95,703,293
87,multi_regime,Z06,ZIC,4941.55,663,237
87,multi_regime,Z07,ZIC,4763.8,660,252
87,multi_regime,Z08,ZIC,4728.35,643,269
87,multi_regime,Z09,ZIC,5256.75,685,305
87,multi_regime,S10,SHVR,-6892.45,4971,-323
87,multi_regime,S11,SHVR,-10848.9,5008,-266
87,multi_regime,S12,SHVR,-5791.5,4886,-210
87,multi_regime,S13,SHVR,-5104.5,4974,-50
87,multi_regime,S14,SHVR,-6797.8,4968,-192
87,multi_regime,S15,SNPR,-93.15,1109,-41
87,multi_regime,S16,SNPR,-915.15,1109,-1
87,multi_regime,S17,SNPR,-1297.35,1091,-29
87,multi_regime,S18,SNPR,-658.95,1123,-73
87,multi_regime,S19,SNPR,-1827.1,1130,-54
87,multi_regime,Z20,ZIP,5194.05,3809,-173
87,multi_regime,Z21,ZIP,6564.3,3978,-38
87,multi_regime,Z22,ZIP,3950.15,3665,-99
87,multi_regime,Z23,ZIP,5502.6,3876,-76
87,multi_regime,Z24,ZIP,7857.2,3772,-32
87,multi_regime,P25,PRSH,15010.85,2083,819
87,multi_regime,P26,PRSH,5371.8,618,312
87,multi_regime,P27,PRSH,4858.0,652,260
87,multi_regime,P28,PRSH,11841.45,803,663
87,multi_regime,P29,PRSH,4573.9,414,306
88,multi_regime,G00,GVWY,-17369.75,5831,-425
88,multi_regime,G01,GVWY,-17692.85,5859,-559
88,multi_regime,G02,GVWY,-14578.65,5851,-511
88,multi_regime,G03,GVWY,-12677.95,5923,-253
88,multi_regime,G04,GVWY,-14924.95,5847,-393
88,multi_regime,Z05,ZIC,8584.35,663,309
88,multi_regime,Z06,ZIC,7132.8,664,252
88,multi_regime,Z07,ZIC,7220.8,694,252
88,multi_regime,Z08,ZIC,8930.15,647,281
88,multi_regime,Z09,ZIC,8440.85,645,279
88,multi_regime,S10,SHVR,-8394.8,5000,-132
88,multi_regime,S11,SHVR,-11323.1,5026,-314
88,multi_regime,S12,SHVR,-7165.3,4948,-122
88,multi_regime,S13,SHVR,-5624.1,5030,-54
88,multi_regime,S14,SHVR,-10593.85,5027,-359
88,multi_regime,S15,SNPR,-3174.2,1112,-68
88,multi_regime,S16,SNPR,-1722.0,1136,-40
88,multi_regime,S17,SNPR,-1377.2,1124,-48
88,multi_regime,S18,SNPR,-2287.85,1131,-79
88,multi_regime,S19,SNPR,-2984.05,1113,-87
88,multi_regime,Z20,ZIP,5154.65,3673,-109
88,multi_regime,Z21,ZIP,5618.55,3671,-123
88,multi_regime,Z22,ZIP,3338.05,3663,-113
88,multi_regime,Z23,ZIP,6611.1,3766,14
88,multi_regime,Z24,ZIP,4146.6,3920,-56
88,multi_regime,P25,PRSH,9168.55,427,337
88,multi_regime,P26,PRSH,9907.05,843,367
88,multi_regime,P27,PRSH,19330.1,3120,694
88,multi_regime,P28,PRSH,10695.45,441,343
88,multi_regime,P29,PRSH,16253.75,631,545
89,multi_regime,G00,GVWY,-6479.8,5840,-672
89,multi_regime,G01,GVWY,-9410.2,5846,-608
89,multi_regime,G02,GVWY,-8606.4,5951,-541
89,multi_regime,G03,GVWY,-7409.2,5833,-693
89,multi_regime,G04,GVWY,-8150.4,5895,-541
89,multi_regime,Z05,ZIC,3053.0,640,210
89,multi_regime,Z06,ZIC,3446.6,615,219
89,multi_regime,Z07,ZIC,2270.0,639,285
89,multi_regime,Z08,ZIC,3013.6,620,304
89,multi_regime,Z09,ZIC,3147.6,566,264
89,multi_regime,S10,SHVR,-1948.4,4995,-301
89,multi_regime,S11,SHVR,-3526.4,4835,-31
89,multi_regime,S12,SHVR,-7260.8,4934,-152
89,multi_regime,S13,SHVR,-5694.4,4941,-91
89,multi_regime,S14,SHVR,-5554.8,4904,-222
89,multi_regime,S15,SNPR,-2407.4,1148,-26
89,multi_regime,S16,SNPR,-892.8,1103,-17
89,multi_regime,S17,SNPR,-1654.6,1118,-24
89,multi_regime,S18,SNPR,-1512.4,1125,-11
89,multi_regime,S19,SNPR,114.8,1091,-13
89,multi_regime,Z20,ZIP,6129.0,3774,-30
89,multi_regime,Z21,ZIP,3856.6,3880,-56
89,multi_regime,Z22,ZIP,4861.0,3765,65
89,multi_regime,Z23,ZIP,6393.2,3730,-52
89,multi_regime,Z24,ZIP,3888.4,3611,-39
89,multi_regime,P25,PRSH,9831.0,1267,785
89,multi_regime,P26,PRSH,9624.2,1201,913
89,multi_regime,P27,PRSH,3346.0,412,260
89,multi_regime,P28,PRSH,5920.4,1144,396
89,multi_regime,P29,PRSH,3712.4,368,256
90,multi_regime,G00,GVWY,6438.8,5918,-552
90,multi_regime,G01,GVWY,9594.4,5930,-596
90,multi_regime,G02,GVWY,4816.8,5948,-552
90,multi_regime,G03,GVWY,-1733.4,5938,-224
90,multi_regime,G04,GVWY,445.7,5931,-443
90,multi_regime,Z05,ZIC,-5522.3,661,277
90,multi_regime,Z06,ZIC,-4117.5,609,265
90,multi_regime,Z07,ZIC,-3859.9,619,241
90,multi_regime,Z08,ZIC,-3362.6,662,244
90,multi_regime,Z09,ZIC,-5220.9,663,321
90,multi_regime,S10,SHVR,1985.6,5084,-234
90,multi_regime,S11,SHVR,-2409.3,5041,-33
90,multi_regime,S12,SHVR,2126.1,5095,-289
90,multi_regime,S13,SHVR,-1175.7,5115,-127
90,multi_regime,S14,SHVR,1811.0,5046,-100
90,multi_regime,S15,SNPR,1708.0,1106,-100
90,multi_regime,S16,SNPR,1822.1,1113,-79
90,multi_regime,S17,SNPR,285.5,1131,-45
90,multi_regime,S18,SNPR,161.4,1122,-56
90,multi_regime,S19,SNPR,1776.0,1164,-100
90,multi_regime,Z20,ZIP,8431.9,3851,-61
90,multi_regime,Z21,ZIP,6602.6,3698,-114
90,multi_regime,Z22,ZIP,9265.9,3945,-121
90,multi_regime,Z23,ZIP,10279.4,3816,-166
90,multi_regime,Z24,ZIP,8424.9,3763,-81
90,multi_regime,P25,PRSH,-7976.5,1559,515
90,multi_regime,P26,PRSH,-10748.2,2256,628
90,multi_regime,P27,PRSH,-12676.7,3297,573
90,multi_regime,P28,PRSH,-5711.1,515,439
90,multi_regime,P29,PRSH,-6992.0,1200,480
91,multi_regime,G00,GVWY,-6914.9,5889,-511
91,multi_regime,G01,GVWY,-5153.5,5923,-835
91,multi_regime,G02,GVWY,-4814.2,5838,-528
91,multi_regime,G03,GVWY,-10030.1,5913,-359
91,multi_regime,G04,GVWY,-3366.3,5937,-427
91,multi_regime,Z05,ZIC,1702.2,690,258
91,multi_regime,Z06,ZIC,2694.6,668,224
91,multi_regime,Z07,ZIC,2242.8,632,332
91,multi_regime,Z08,ZIC,1960.0,624,250
91,multi_regime,Z09,ZIC,1856.3,577,227
91,multi_regime,S10,SHVR,-4636.0,5010,-160
91,multi_regime,S11,SHVR,-3511.3,4951,-137
91,multi_regime,S12,SHVR,-2495.4,4954,4
91,multi_regime,S13,SHVR,-4482.2,4912,-108
91,multi_regime,S14,SHVR,-3471.1,5015,-49
91,multi_regime,S15,SNPR,-26.7,1127,-73
91,multi_regime,S16,SNPR,-960.6,1100,26
91,multi_regime,S17,SNPR,237.3,1123,-73
91,multi_regime,S18,SNPR,-979.4,1132,-16
91,multi_regime,S19,SNPR,165.0,1118,-60
91,multi_regime,Z20,ZIP,7455.4,3766,-104
91,multi_regime,Z21,ZIP,5746.9,3845,-119
91,multi_regime,Z22,ZIP,4648.9,3761,-99
91,multi_regime,Z23,ZIP,5542.8,3854,-68
91,multi_regime,Z24,ZIP,7764.8,3870,-148
91,multi_regime,P25,PRSH,2068.9,811,271
91,multi_regime,P26,PRSH,407.5,3427,595
91,multi_regime,P27,PRSH,1677.0,346,270
91,multi_regime,P28,PRSH,2063.7,873,333
91,multi_regime,P29,PRSH,5093.8,1586,1012
92,multi_regime,G00,GVWY,-9243.1,5898,-382
92,multi_regime,G01,GVWY,-8522.45,5841,-469
92,multi_regime,G02,GVWY,-12046.0,5836,-480
92,multi_regime,G03,GVWY,-9359.0,5870,-540
92,multi_regime,G04,GVWY,-6458.7,5888,-474
92,multi_regime,Z05,ZIC,3808.6,654,232
92,multi_regime,Z06,ZIC,4348.5,698,330
92,multi_regime,Z07,ZIC,3680.65,607,273
92,multi_regime,Z08,ZIC,3339.35,639,267
92,multi_regime,Z09,ZIC,3383.0,650,300
92,multi_regime,S10,SHVR,-5001.95,4983,-359
92,multi_regime,S11,SHVR,-6252.35,4951,-267
92,multi_regime,S12,SHVR,-4909.1,4930,-202
92,multi_regime,S13,SHVR,-2139.05,4987,-41
92,multi_regime,S14,SHVR,-4269.95,4955,-119
92,multi_regime,S15,SNPR,-724.4,1108,-88
92,multi_regime,S16,SNPR,-159.3,1134,-106
92,multi_regime,S17,SNPR,-1997.2,1128,-24
92,multi_regime,S18,SNPR,-1306.65,1121,-53
92,multi_regime,S19,SNPR,-1181.75,1097,-115
92,multi_regime,Z20,ZIP,2691.95,3985,-81
92,multi_regime,Z21,ZIP,2887.05,3853,-79
92,multi_regime,Z22,ZIP,5066.4,3770,-92
92,multi_regime,Z23,ZIP,5304.2,4002,-96
92,multi_regime,Z24,ZIP,5475.2,3806,-96
92,multi_regime,P25,PRSH,3648.45,635,289
92,multi_regime,P26,PRSH,7351.05,533,441
92,multi_regime,P27,PRSH,8505.9,3028,818
92,multi_regime,P28,PRSH,4782.5,784,290
92,multi_regime,P29,PRSH,11425.05,1495,801
93,multi_regime,G00,GVWY,-4432.55,5955,-349
93,multi_regime,G01,GVWY,-4745.85,5941,-523
93,multi_regime,G02,GVWY,-7004.6,5922,-388
93,multi_regime,G03,GVWY,-7528.05,5891,-359
93,multi_regime,G04,GVWY,-3041.3,5922,-514
93,multi_regime,Z05,ZIC,505.05,633,339
93,multi_regime,Z06,ZIC,246.2,718,316
93,multi_regime,Z07,ZIC,570.25,701,315
93,multi_regime,Z08,ZIC,1432.3,656,294
93,multi_regime,Z09,ZIC,-361.0,722,360
93,multi_regime,S10,SHVR,-3950.4,5048,-252
93,multi_regime,S11,SHVR,-3910.4,5080,-192
93,multi_regime,S12,SHVR,-4721.95,5069,-101
93,multi_regime,S13,SHVR,-2660.25,4995,-215
93,multi_regime,S14,SHVR,-4545.75,5087,-125
93,multi_regime,S15,SNPR,-824.3,1162,-14
93,multi_regime,S16,SNPR,-1006.65,1145,-7
93,multi_regime,S17,SNPR,-242.7,1100,-6
93,multi_regime,S18,SNPR,-1265.75,1165,-25
93,multi_regime,S19,SNPR,-1438.5,1120,-90
93,multi_regime,Z20,ZIP,8767.95,3831,-179
93,multi_regime,Z21,ZIP,9091.85,3851,-97
93,multi_regime,Z22,ZIP,7932.95,3757,-119
93,multi_regime,Z23,ZIP,9337.55,3925,-31
93,multi_regime,Z24,ZIP,8280.15,3901,-23
93,multi_regime,P25,PRSH,3223.55,599,509
93,multi_regime,P26,PRSH,1192.7,586,306
93,multi_regime,P27,PRSH,1640.85,399,303
93,multi_regime,P28,PRSH,483.45,4271,191
93,multi_regime,P29,PRSH,1723.4,1610,552
94,multi_regime,G00,GVWY,-21683.0,5814,-440
94,multi_regime,G01,GVWY,-19773.7,5893,-303
94,multi_regime,G02,GVWY,-27767.5,5997,-605
94,multi_regime,G03,GVWY,-19089.0,5844,-330
94,multi_regime,G04,GVWY,-24334.6,5912,-414
94,multi_regime,Z05,ZIC,12565.7,645,273
94,multi_regime,Z06,ZIC,13991.6,634,304
94,multi_regime,Z07,ZIC,11791.7,657,223
94,multi_regime,Z08,ZIC,13091.2,638,298
94,multi_regime,Z09,ZIC,12809.2,620,258
94,multi_regime,S10,SHVR,-7091.8,4950,-42
94,multi_regime,S11,SHVR,-12977.8,4996,-242
94,multi_regime,S12,SHVR,-8978.0,4998,-120
94,multi_regime,S13,SHVR,-11545.1,5017,-279
94,multi_regime,S14,SHVR,-19659.0,4936,-320
94,multi_regime,S15,SNPR,-7809.5,1123,-185
94,multi_regime,S16,SNPR,-873.6,1108,6
94,multi_regime,S17,SNPR,-2684.7,1135,-63
94,multi_regime,S18,SNPR,-4008.9,1115,-101
94,multi_regime,S19,SNPR,152.6,1132,24
94,multi_regime,Z20,ZIP,8823.4,3890,56
94,multi_regime,Z21,ZIP,2836.8,3844,-68
94,multi_regime,Z22,ZIP,387.0,3756,-130
94,multi_regime,Z23,ZIP,3841.9,3925,-79
94,multi_regime,Z24,ZIP,10840.8,3710,152
94,multi_regime,P25,PRSH,11926.3,459,237
94,multi_regime,P26,PRSH,34182.4,1852,686
94,multi_regime,P27,PRSH,17989.3,807,427
94,multi_regime,P28,PRSH,14995.8,674,312
94,multi_regime,P29,PRSH,14483.3,809,327
95,multi_regime,G00,GVWY,-2552.0,5908,-420
95,multi_regime,G01,GVWY,1508.3,5843,-423
95,multi_regime,G02,GVWY,-1656.7,5923,-363
95,multi_regime,G03,GVWY,5288.9,5897,-509
95,multi_regime,G04,GVWY,797.2,5914,-552
95,multi_regime,Z05,ZIC,-2860.2,654,312
95,multi_regime,Z06,ZIC,-2289.3,675,283
95,multi_regime,Z07,ZIC,-1597.0,646,270
95,multi_regime,Z08,ZIC,-3307.0,662,340
95,multi_regime,Z09,ZIC,-1662.6,662,316
95,multi_regime,S10,SHVR,-3055.5,4983,-75
95,multi_regime,S11,SHVR,-4068.8,5040,-132
95,multi_regime,S12,SHVR,-2062.9,4947,-121
95,multi_regime,S13,SHVR,-6372.8,4962,-32
95,multi_regime,S14,SHVR,-2195.5,4933,-115
95,multi_regime,S15,SNPR,-1012.5,1129,-25
95,multi_regime,S16,SNPR,2172.3,1143,-93
95,multi_regime,S17,SNPR,-356.6,1114,-24
95,multi_regime,S18,SNPR,-1136.2,1106,2
95,multi_regime,S19,SNPR,718.7,1105,-57
95,multi_regime,Z20,ZIP,8737.8,3820,-28
95,multi_regime,Z21,ZIP,6739.9,3977,-59
95,multi_regime,Z22,ZIP,8629.5,3835,-15
95,multi_regime,Z23,ZIP,8021.9,3781,1
95,multi_regime,Z24,ZIP,5924.4,3872,46
95,multi_regime,P25,PRSH,-1698.7,607,247
95,multi_regime,P26,PRSH,-1322.2,412,222
95,multi_regime,P27,PRSH,-2012.1,405,271
95,multi_regime,P28,PRSH,-2249.1,805,331
95,multi_regime,P29,PRSH,-1121.5,367,265
96,multi_regime,G00,GVWY,-8113.3,5933,-283
96,multi_regime,G01,GVWY,-4773.5,5905,-405
96,multi_regime,G02,GVWY,-8901.4,5904,-384
96,multi_regime,G03,GVWY,-4559.5,5905,-275
96,multi_regime,G04,GVWY,-7944.5,6015,-455
96,multi_regime,Z05,ZIC,2578.5,631,225
96,multi_regime,Z06,ZIC,2993.1,685,301
96,multi_regime,Z07,ZIC,2876.9,717,319
96,multi_regime,Z08,ZIC,1486.3,657,303
96,multi_regime,Z09,ZIC,1997.9,663,289
96,multi_regime,S10,SHVR,-4603.9,5025,-9
96,multi_regime,S11,SHVR,-5626.4,5050,-184
96,multi_regime,S12,SHVR,-4450.9,5003,-49
96,multi_regime,S13,SHVR,-5701.2,5062,-52
96,multi_regime,S14,SHVR,-2587.3,4943,-243
96,multi_regime,S15,SNPR,-582.5,1109,-25
96,multi_regime,S16,SNPR,-1994.5,1125,-15
96,multi_regime,S17,SNPR,-77.7,1101,3
96,multi_regime,S18,SNPR,-98.5,1095,-55
96,multi_regime,S19,SNPR,-955.8,1116,-28
96,multi_regime,Z20,ZIP,7732.7,3909,-183
96,multi_regime,Z21,ZIP,8300.5,3791,-115
96,multi_regime,Z22,ZIP,7376.7,3649,-43
96,multi_regime,Z23,ZIP,6818.8,3770,-162
96,multi_regime,Z24,ZIP,7459.0,4006,-310
96,multi_regime,P25,PRSH,2208.8,484,288
96,multi_regime,P26,PRSH,3966.6,1178,446
96,multi_regime,P27,PRSH,2444.0,418,280
96,multi_regime,P28,PRSH,3330.8,442,318
96,multi_regime,P29,PRSH,2947.2,526,332
97,multi_regime,G00,GVWY,-30237.6,5921,-647
97,multi_regime,G01,GVWY,-26928.2,5906,-534
97,multi_regime,G02,GVWY,-25823.8,5877,-541
97,multi_regime,G03,GVWY,-24756.4,5893,-433
97,multi_regime,G04,GVWY,-25239.0,5881,-415
97,multi_regime,Z05,ZIC,13983.4,643,293
97,multi_regime,Z06,ZIC,13237.8,642,276
97,multi_regime,Z07,ZIC,14591.8,619,311
97,multi_regime,Z08,ZIC,12186.4,572,258
97,multi_regime,Z09,ZIC,11087.4,629,243
97,multi_regime,S10,SHVR,-6568.0,4977,-45
97,multi_regime,S11,SHVR,-6370.4,4936,-28
97,multi_regime,S12,SHVR,-7068.0,4980,-130
97,multi_regime,S13,SHVR,-11617.8,5062,-196
97,multi_regime,S14,SHVR,-13062.8,5041,-251
97,multi_regime,S15,SNPR,-2016.2,1114,16
97,multi_regime,S16,SNPR,-2113.6,1097,-27
97,multi_regime,S17,SNPR,-3432.2,1145,-89
97,multi_regime,S18,SNPR,-2274.6,1115,-57
97,multi_regime,S19,SNPR,-341.4,1118,22
97,multi_regime,Z20,ZIP,-1616.6,4014,-332
97,multi_regime,Z21,ZIP,7642.4,3944,28
97,multi_regime,Z22,ZIP,5152.8,3781,-9
97,multi_regime,Z23,ZIP,10830.2,3828,114
97,multi_regime,Z24,ZIP,6918.8,3653,-29
97,multi_regime,P25,PRSH,21651.0,1240,480
97,multi_regime,P26,PRSH,11836.2,491,269
97,multi_regime,P27,PRSH,21012.6,935,487
97,multi_regime,P28,PRSH,11906.0,651,245
97,multi_regime,P29,PRSH,23290.8,1417,541
98,multi_regime,G00,GVWY,-6733.8,5884,-438
98,multi_regime,G01,GVWY,-5285.8,5904,-568
98,multi_regime,G02,GVWY,-6276.7,6017,-387
98,multi_regime,G03,GVWY,-5077.8,5926,-388
98,multi_regime,G04,GVWY,-4405.0,6008,-570
98,multi_regime,Z05,ZIC,2035.2,660,332
98,multi_regime,Z06,ZIC,1443.3,677,353
98,multi_regime,Z07,ZIC,2049.3,691,263
98,multi_regime,Z08,ZIC,2074.5,701,335
98,multi_regime,Z09,ZIC,2225.9,667,269
98,multi_regime,S10,SHVR,-5861.0,5130,-20
98,multi_regime,S11,SHVR,-4201.8,5070,-48
98,multi_regime,S12,SHVR,-1374.3,4997,-133
98,multi_regime,S13,SHVR,-4767.0,5104,-320
98,multi_regime,S14,SHVR,-3755.5,5049,-255
98,multi_regime,S15,SNPR,-963.3,1123,-63
98,multi_regime,S16,SNPR,-242.9,1137,-99
98,multi_regime,S17,SNPR,-986.6,1132,-66
98,multi_regime,S18,SNPR,-1817.7,1133,23
98,multi_regime,S19,SNPR,-427.9,1115,-39
98,multi_regime,Z20,ZIP,9185.7,3879,-43
98,multi_regime,Z21,ZIP,7163.0,4000,-40
98,multi_regime,Z22,ZIP,7870.1,4021,-239
98,multi_regime,Z23,ZIP,5692.5,3925,35
98,multi_regime,Z24,ZIP,5913.1,3805,41
98,multi_regime,P25,PRSH,2614.5,483,355
98,multi_regime,P26,PRSH,2141.1,829,381
98,multi_regime,P27,PRSH,3109.0,1084,460
98,multi_regime,P28,PRSH,-813.9,3613,451
98,multi_regime,P29,PRSH,1231.8,560,328
99,multi_regime,G00,GVWY,-19460.9,5914,-474
99,multi_regime,G01,GVWY,-12077.2,5904,-452
99,multi_regime,G02,GVWY,-18810.25,5943,-615
99,multi_regime,G03,GVWY,-14048.9,5904,-354
99,multi_regime,G04,GVWY,-13243.05,5927,-363
99,multi_regime,Z05,ZIC,8130.0,648,260
99,multi_regime,Z06,ZIC,7438.05,659,283
99,multi_regime,Z07,ZIC,8489.05,669,343
99,multi_regime,Z08,ZIC,8063.5,646,310
99,multi_regime,Z09,ZIC,7227.05,655,283
99,multi_regime,S10,SHVR,-6897.05,5003,-103
99,multi_regime,S11,SHVR,-4121.8,4930,-48
99,multi_regime,S12,SHVR,-5528.6,5046,24
99,multi_regime,S13,SHVR,-9085.65,5033,-239
99,multi_regime,S14,SHVR,-8897.5,5030,-190
99,multi_regime,S15,SNPR,-1670.35,1141,-21
99,multi_regime,S16,SNPR,-1029.0,1106,-120
99,multi_regime,S17,SNPR,-1949.25,1105,-55
99,multi_regime,S18,SNPR,-2789.4,1120,-44
99,multi_regime,S19,SNPR,-558.35,1121,19
99,multi_regime,Z20,ZIP,3592.25,4025,-265
99,multi_regime,Z21,ZIP,4895.2,3836,-108
99,multi_regime,Z22,ZIP,5699.25,3663,-125
99,multi_regime,Z23,ZIP,6655.9,3748,-6
99,multi_regime,Z24,ZIP,4182.15,3913,-231
99,multi_regime,P25,PRSH,11476.75,1015,485
99,multi_regime,P26,PRSH,11869.95,965,417
99,multi_regime,P27,PRSH,7637.1,402,286
99,multi_regime,P28,PRSH,7611.0,400,280
99,multi_regime,P29,PRSH,17156.65,2011,699
100,multi_regime,G00,GVWY,-9148.6,5948,-268
100,multi_regime,G01,GVWY,-10599.75,5919,-625
100,multi_regime,G02,GVWY,-8690.1,5962,-578
100,multi_regime,G03,GVWY,-5985.75,5929,-145
100,multi_regime,G04,GVWY,-5905.4,5898,-492
100,multi_regime,Z05,ZIC,3275.0,670,320
100,multi_regime,Z06,ZIC,3365.55,741,329
100,multi_regime,Z07,ZIC,3187.95,643,301
100,multi_regime,Z08,ZIC,3512.55,653,309
100,multi_regime,Z09,ZIC,2609.9,694,282
100,multi_regime,S10,SHVR,-5273.5,4978,-250
100,multi_regime,S11,SHVR,-3624.75,5041,-205
100,multi_regime,S12,SHVR,-5420.7,4998,-186
100,multi_regime,S13,SHVR,-6013.65,5091,-167
100,multi_regime,S14,SHVR,-3629.6,5036,-188
100,multi_regime,S15,SNPR,-1964.4,1146,-112
100,multi_regime,S16,SNPR,-1520.05,1133,-59
100,multi_regime,S17,SNPR,547.15,1129,17
100,multi_regime,S18,SNPR,-1332.1,1108,-138
100,multi_regime,S19,SNPR,-1180.4,1134,-52
100,multi_regime,Z20,ZIP,5886.2,3874,-64
100,multi_regime,Z21,ZIP,2691.85,4001,-117
100,multi_regime,Z22,ZIP,7381.3,3850,-66
100,multi_regime,Z23,ZIP,4766.4,3888,-108
100,multi_regime,Z24,ZIP,7702.65,3767,-213
100,multi_regime,P25,PRSH,8374.05,3001,619
100,multi_regime,P26,PRSH,8324.25,955,655
100,multi_regime,P27,PRSH,4938.45,447,391
100,multi_regime,P28,PRSH,3087.9,680,282
100,multi_regime,P29,PRSH,3083.3,3630,394
101,multi_regime,G00,GVWY,-7854.0,5902,-488
101,multi_regime,G01,GVWY,-8953.25,5895,-415
101,multi_regime,G02,GVWY,-9556.75,5923,-609
101,multi_regime,G03,GVWY,-11172.25,5905,-427
101,multi_regime,G04,GVWY,-11323.5,5942,-594
101,multi_regime,Z05,ZIC,4178.5,598,238
101,multi_regime,Z06,ZIC,3736.0,672,300
101,multi_regime,Z07,ZIC,4543.0,676,304
101,multi_regime,Z08,ZIC,2440.25,629,251
101,multi_regime,Z09,ZIC,4374.25,633,303
101,multi_regime,S10,SHVR,-5058.5,5064,-206
101,multi_regime,S11,SHVR,-6004.75,5035,-237
101,multi_regime,S12,SHVR,-6417.75,5031,-157
101,multi_regime,S13,SHVR,-4757.25,5067,-51
101,multi_regime,S14,SHVR,-5367.5,5082,-94
101,multi_regime,S15,SNPR,-1991.75,1149,-133
101,multi_regime,S16,SNPR,-3001.75,1143,-49
101,multi_regime,S17,SNPR,-491.25,1111,-15
101,multi_regime,S18,SNPR,-957.5,1112,-46
101,multi_regime,S19,SNPR,344.5,1140,2
101,multi_regime,Z20,ZIP,4538.5,3900,-162
101,multi_regime,Z21,ZIP,5534.25,3875,-17
101,multi_regime,Z22,ZIP,5857.0,3942,-124
101,multi_regime,Z23,ZIP,6420.0,3678,-140
101,multi_regime,Z24,ZIP,4572.25,3815,-53
101,multi_regime,P25,PRSH,4798.25,379,271
101,multi_regime,P26,PRSH,6029.25,3175,507
101,multi_regime,P27,PRSH,6960.0,1274,496
101,multi_regime,P28,PRSH,13183.75,2187,785
101,multi_regime,P29,PRSH,6178.25,977,435
102,multi_regime,G00,GVWY,-10643.4,5988,-436
102,multi_regime,G01,GVWY,-15284.6,5934,-474
102,multi_regime,G02,GVWY,-15800.4,6016,-446
102,multi_regime,G03,GVWY,-15978.3,6037,-497
102,multi_regime,G04,GVWY,-16861.2,5942,-628
102,multi_regime,Z05,ZIC,6350.5,671,225
102,multi_regime,Z06,ZIC,7512.7,645,333
102,multi_regime,Z07,ZIC,7433.4,652,296
